image_name,label,x,y,width,height
stereo20190406_065607_p0_snap_085.jpg,1,295,718,76,76
stereo20190406_065607_p0_snap_085.jpg,1,401,1380,76,76
stereo20190406_065607_p0_snap_085.jpg,1,250,1608,92,92
stereo20190406_054921_p0_snap_828.jpg,1,1195,1400,72,72
stereo20190406_054921_p0_snap_828.jpg,3,1271,1585,154,154
stereo20190406_054921_p0_snap_828.jpg,1,779,468,88,88
stereo20190406_054921_p0_snap_828.jpg,1,1210,1071,82,82
stereo20190406_054921_p0_snap_828.jpg,2,1319,1020,118,118
stereo20190406_054921_p0_snap_828.jpg,1,1429,1032,100,100
stereo20190406_054921_p0_snap_828.jpg,1,1349,1609,100,100
stereo20190405_133623_p3_snap_030.jpg,1,1805,1210,82,82
stereo20190405_133623_p3_snap_030.jpg,1,1864,1293,82,82
stereo20190405_133623_p3_snap_030.jpg,1,1793,1367,100,100
stereo20190405_133623_p3_snap_030.jpg,1,1304,1624,136,136
stereo20190405_133623_p3_snap_030.jpg,1,642,1284,118,118
stereo20190405_133623_p2_snap_159.jpg,3,1225,1235,78,78
stereo20190405_133623_p2_snap_159.jpg,1,751,23,72,72
stereo20190405_133623_p2_snap_159.jpg,1,263,242,88,88
stereo20190405_133623_p2_snap_159.jpg,1,5,388,120,120
stereo20190405_133623_p2_snap_159.jpg,1,1150,395,72,72
stereo20190405_133623_p2_snap_159.jpg,1,1465,1243,104,104
stereo20190405_133623_p2_snap_159.jpg,1,573,1550,120,120
stereo20190405_133623_p2_snap_159.jpg,1,528,1142,120,120
stereo20190405_133623_p2_snap_159.jpg,1,1523,375,104,104
stereo20190405_133623_p2_snap_159.jpg,3,631,630,120,120
stereo20190405_135700_p0_snap_161.jpg,3,1772,1055,130,130
stereo20190405_135700_p0_snap_161.jpg,2,819,1323,142,142
stereo20190405_135700_p0_snap_161.jpg,1,850,1713,76,76
stereo20190405_135700_p0_snap_161.jpg,3,982,1748,126,126
stereo20190405_135700_p0_snap_161.jpg,1,1690,580,94,94
stereo20190405_135700_p0_snap_161.jpg,3,1779,544,94,94
stereo20190405_135700_p0_snap_161.jpg,1,834,706,158,158
stereo20190406_054921_p0_snap_950.jpg,1,500,1351,118,118
stereo20190406_054921_p0_snap_950.jpg,1,1890,763,104,104
stereo20190406_054921_p0_snap_950.jpg,1,612,1330,88,88
stereo20190406_054921_p0_snap_950.jpg,1,406,1183,72,72
stereo20190406_054921_p0_snap_950.jpg,1,875,1215,64,64
stereo20190406_054921_p0_snap_950.jpg,2,1750,1572,82,82
stereo20190406_054921_p0_snap_950.jpg,1,1754,1633,82,82
stereo20190406_054921_p0_snap_950.jpg,3,491,1183,82,82
stereo20190406_054921_p0_snap_950.jpg,1,1098,1479,82,82
stereo20190406_054921_p0_snap_950.jpg,1,1062,1450,82,82
stereo20190406_054921_p0_snap_950.jpg,1,1151,1021,100,100
stereo20190406_054921_p0_snap_950.jpg,1,1059,1009,100,100
stereo20190406_054921_p0_snap_950.jpg,1,447,1302,100,100
stereo20190405_133623_p2_snap_084.jpg,3,10,561,84,84
stereo20190405_133623_p2_snap_084.jpg,2,1254,816,76,76
stereo20190405_133623_p2_snap_084.jpg,2,410,213,152,152
stereo20190405_133623_p2_snap_084.jpg,1,565,455,88,88
stereo20190405_133623_p2_snap_084.jpg,1,400,338,136,136
stereo20190405_133623_p2_snap_084.jpg,1,325,314,120,120
stereo20190405_133623_p2_snap_084.jpg,1,351,705,120,120
stereo20190405_133623_p2_snap_084.jpg,1,1323,655,104,104
stereo20190405_133623_p2_snap_084.jpg,1,1163,204,72,72
stereo20190405_133623_p2_snap_084.jpg,1,1103,225,72,72
stereo20190405_133623_p2_snap_084.jpg,2,1686,270,88,88
stereo20190405_133623_p2_snap_084.jpg,2,1629,258,88,88
stereo20190405_133623_p2_snap_084.jpg,1,1524,203,136,136
stereo20190405_133623_p2_snap_084.jpg,3,1435,602,120,120
stereo20190405_133623_p2_snap_084.jpg,3,1249,1098,120,120
stereo20190405_133623_p2_snap_084.jpg,1,1222,1183,136,136
stereo20190405_133623_p2_snap_084.jpg,1,462,1579,152,152
stereo20190405_133623_p3_snap_033.jpg,1,1881,739,88,88
stereo20190405_133623_p3_snap_033.jpg,1,1877,905,104,104
stereo20190405_133623_p3_snap_033.jpg,1,1420,1064,136,136
stereo20190405_133623_p3_snap_033.jpg,1,761,756,120,120
stereo20190405_133623_p3_snap_033.jpg,1,775,1583,120,120
stereo20190405_133623_p3_snap_038.jpg,1,133,1270,132,132
stereo20190405_133623_p3_snap_038.jpg,1,1037,116,130,130
stereo20190405_133623_p3_snap_038.jpg,1,479,1723,82,82
stereo20190405_133623_p3_snap_038.jpg,1,38,1293,148,148
stereo20190405_133623_p3_snap_038.jpg,3,725,1659,136,136
stereo20190405_133623_p2_snap_157.jpg,1,1917,1091,66,66
stereo20190405_133623_p2_snap_157.jpg,3,1207,1171,78,78
stereo20190405_133623_p2_snap_157.jpg,3,1665,596,78,78
stereo20190405_133623_p2_snap_157.jpg,3,627,473,104,104
stereo20190405_133623_p2_snap_157.jpg,1,44,236,104,104
stereo20190405_133623_p2_snap_157.jpg,1,544,1364,120,120
stereo20190405_133623_p2_snap_157.jpg,1,505,938,126,126
stereo20190405_135700_p1_snap_014.jpg,3,733,930,66,66
stereo20190405_135700_p1_snap_014.jpg,2,792,832,70,70
stereo20190405_135700_p1_snap_014.jpg,1,160,1178,142,142
stereo20190405_135700_p1_snap_014.jpg,3,988,1787,82,82
stereo20190405_135700_p1_snap_014.jpg,1,961,1855,82,82
stereo20190405_135700_p1_snap_014.jpg,1,263,1669,82,82
stereo20190405_135700_p1_snap_014.jpg,1,204,1633,82,82
stereo20190406_065607_p0_snap_302.jpg,2,420,1475,102,102
stereo20190406_065607_p0_snap_302.jpg,1,1402,443,178,178
stereo20190406_065607_p0_snap_302.jpg,2,1763,586,82,82
stereo20190406_065607_p0_snap_302.jpg,2,1554,1128,170,170
stereo20190406_065607_p0_snap_302.jpg,1,624,707,136,136
stereo20190406_065607_p0_snap_302.jpg,1,1426,1180,136,136
stereo20190406_065607_p0_snap_302.jpg,1,1586,1793,152,152
stereo20190406_065607_p0_snap_302.jpg,1,476,1547,100,100
stereo20190406_065607_p0_snap_302.jpg,1,429,1269,206,206
stereo20190406_065607_p0_snap_302.jpg,1,615,1269,206,206
stereo20190406_065607_p0_snap_220.jpg,1,1763,977,226,226
stereo20190406_065607_p0_snap_220.jpg,2,862,1299,192,192
stereo20190406_065607_p0_snap_220.jpg,1,569,661,92,92
stereo20190406_065607_p0_snap_220.jpg,2,772,427,176,176
stereo20190406_065607_p0_snap_220.jpg,1,721,1360,192,192
stereo20190406_065607_p0_snap_220.jpg,1,1879,695,104,104
stereo20190406_065607_p0_snap_220.jpg,2,726,243,200,200
stereo20190406_065607_p0_snap_220.jpg,1,86,1831,64,64
stereo20190405_135700_p0_snap_105.jpg,3,1507,1409,66,66
stereo20190405_135700_p0_snap_105.jpg,1,1498,1290,70,70
stereo20190405_135700_p0_snap_105.jpg,3,1013,844,168,168
stereo20190405_135700_p0_snap_105.jpg,2,907,590,168,168
stereo20190405_135700_p0_snap_105.jpg,2,1060,610,168,168
stereo20190405_135700_p0_snap_105.jpg,1,983,561,120,120
stereo20190405_135700_p0_snap_105.jpg,1,48,744,200,200
stereo20190406_054921_p0_snap_467.jpg,3,880,1533,72,72
stereo20190406_054921_p0_snap_467.jpg,2,378,1215,120,120
stereo20190406_054921_p0_snap_467.jpg,2,581,1778,152,152
stereo20190405_135104_p0_snap_021.jpg,3,613,1800,102,102
stereo20190405_135104_p0_snap_021.jpg,3,1715,1821,142,142
stereo20190405_135104_p0_snap_021.jpg,1,936,709,78,78
stereo20190405_135104_p0_snap_021.jpg,2,771,1276,132,132
stereo20190405_135104_p0_snap_021.jpg,1,888,1279,152,152
stereo20190406_054921_p0_snap_465.jpg,1,1017,1553,82,82
stereo20190406_054921_p0_snap_465.jpg,3,971,1523,76,76
stereo20190406_054921_p0_snap_465.jpg,1,3,912,120,120
stereo20190406_054921_p0_snap_465.jpg,3,1084,1139,72,72
stereo20190406_054921_p0_snap_465.jpg,1,1015,1155,88,88
stereo20190406_054921_p0_snap_465.jpg,1,22,695,88,88
stereo20190406_054921_p0_snap_465.jpg,3,579,1105,136,136
stereo20190406_054921_p0_snap_465.jpg,1,1210,1873,120,120
stereo20190406_054921_p0_snap_465.jpg,1,1192,1461,120,120
stereo20190406_054921_p0_snap_465.jpg,2,655,1699,168,168
stereo20190406_054921_p0_snap_469.jpg,1,742,1894,84,84
stereo20190406_054921_p0_snap_469.jpg,2,612,1763,158,158
stereo20190406_054921_p0_snap_469.jpg,3,429,1176,142,142
stereo20190406_054921_p0_snap_469.jpg,3,536,1307,126,126
stereo20190406_054921_p0_snap_469.jpg,1,413,1283,126,126
stereo20190405_135700_p0_snap_158.jpg,1,1211,704,110,110
stereo20190405_135700_p0_snap_158.jpg,3,616,421,88,88
stereo20190405_135700_p0_snap_158.jpg,1,1672,117,88,88
stereo20190405_135700_p0_snap_158.jpg,2,1695,16,98,98
stereo20190405_135700_p0_snap_158.jpg,1,1616,45,92,92
stereo20190405_135700_p0_snap_158.jpg,1,776,47,160,160
stereo20190405_135700_p0_snap_158.jpg,1,1871,1507,98,98
stereo20190405_135700_p0_snap_158.jpg,1,802,1421,82,82
stereo20190405_135700_p0_snap_158.jpg,3,887,1160,142,142
stereo20190405_135700_p0_snap_158.jpg,1,1041,1725,142,142
stereo20190406_065607_p0_snap_135.jpg,1,1485,901,60,60
stereo20190406_065607_p0_snap_135.jpg,1,1492,828,76,76
stereo20190406_065607_p0_snap_135.jpg,3,566,1603,76,76
stereo20190406_065607_p0_snap_135.jpg,2,634,1614,76,76
stereo20190406_065607_p0_snap_135.jpg,2,1595,1702,76,76
stereo20190406_065607_p0_snap_135.jpg,2,1657,1662,76,76
stereo20190406_065607_p0_snap_135.jpg,2,1486,387,160,160
stereo20190406_065607_p0_snap_135.jpg,1,1569,533,142,142
stereo20190406_065607_p0_snap_135.jpg,1,1495,491,126,126
stereo20190406_065607_p0_snap_135.jpg,3,1057,1460,82,82
stereo20190406_065607_p0_snap_135.jpg,1,1194,1157,64,64
stereo20190406_065607_p0_snap_135.jpg,1,1718,1121,136,136
stereo20190406_065607_p0_snap_135.jpg,2,1467,1089,82,82
stereo20190406_065607_p0_snap_135.jpg,3,76,850,64,64
stereo20190406_065607_p0_snap_135.jpg,2,1581,1123,152,152
stereo20190406_065607_p0_snap_135.jpg,1,6,1106,82,82
stereo20190406_065607_p0_snap_135.jpg,1,521,1225,82,82
stereo20190406_065607_p0_snap_135.jpg,1,576,1207,82,82
stereo20190406_065607_p0_snap_135.jpg,1,512,1649,82,82
stereo20190406_065607_p0_snap_135.jpg,1,1155,1435,82,82
stereo20190405_133623_p2_snap_177.jpg,1,984,605,124,124
stereo20190405_133623_p2_snap_177.jpg,1,236,300,74,74
stereo20190405_133623_p2_snap_177.jpg,1,869,700,126,126
stereo20190405_133623_p2_snap_177.jpg,1,1036,1797,64,64
stereo20190405_133623_p2_snap_177.jpg,1,905,621,82,82
stereo20190405_133623_p2_snap_177.jpg,1,1018,722,100,100
stereo20190405_133623_p2_snap_177.jpg,1,967,819,118,118
stereo20190405_133623_p2_snap_177.jpg,1,1065,1677,82,82
stereo20190405_133623_p2_snap_177.jpg,1,1668,1071,100,100
stereo20190405_135700_p0_snap_137.jpg,3,72,1790,114,114
stereo20190405_135700_p0_snap_137.jpg,1,3,552,136,136
stereo20190405_135700_p0_snap_137.jpg,1,909,420,152,152
stereo20190405_135700_p0_snap_137.jpg,1,1017,510,152,152
stereo20190405_133623_p0_snap_076.jpg,1,15,1451,152,152
stereo20190405_133623_p0_snap_076.jpg,1,1748,1496,104,104
stereo20190405_133623_p0_snap_076.jpg,1,961,1630,152,152
stereo20190405_135700_p0_snap_142.jpg,3,1070,1268,76,76
stereo20190405_135700_p0_snap_142.jpg,1,360,990,112,112
stereo20190405_135700_p0_snap_142.jpg,2,1154,1405,82,82
stereo20190405_135700_p0_snap_142.jpg,1,1183,1346,64,64
stereo20190405_135700_p0_snap_142.jpg,1,1086,1343,64,64
stereo20190405_135700_p0_snap_142.jpg,1,488,1030,82,82
stereo20190405_135700_p0_snap_142.jpg,1,426,1029,100,100
stereo20190405_135700_p0_snap_142.jpg,1,757,1802,100,100
stereo20190405_135700_p0_snap_142.jpg,1,1222,1464,82,82
stereo20190405_135700_p0_snap_142.jpg,1,1239,1337,118,118
stereo20190405_135700_p0_snap_142.jpg,1,743,1393,82,82
stereo20190406_054921_p0_snap_121.jpg,1,467,1161,76,76
stereo20190406_054921_p0_snap_121.jpg,1,414,1172,76,76
stereo20190406_054921_p0_snap_121.jpg,1,24,836,120,120
stereo20190406_054921_p0_snap_121.jpg,3,1466,1037,104,104
stereo20190406_054921_p0_snap_121.jpg,1,1398,1086,104,104
stereo20190406_054921_p0_snap_121.jpg,1,1719,1066,72,72
stereo20190406_054921_p0_snap_121.jpg,1,749,1263,104,104
stereo20190406_065607_p0_snap_409.jpg,3,504,266,96,96
stereo20190406_065607_p0_snap_409.jpg,3,1670,343,110,110
stereo20190406_065607_p0_snap_409.jpg,2,1002,172,274,274
stereo20190406_065607_p0_snap_409.jpg,1,145,917,82,82
stereo20190406_065607_p0_snap_059.jpg,2,1012,1141,82,82
stereo20190406_065607_p0_snap_059.jpg,1,591,385,82,82
stereo20190406_065607_p0_snap_059.jpg,2,1829,879,74,74
stereo20190406_065607_p0_snap_059.jpg,1,1776,881,82,82
stereo20190406_065607_p0_snap_059.jpg,2,1828,512,88,88
stereo20190406_065607_p0_snap_059.jpg,2,653,350,88,88
stereo20190406_065607_p0_snap_059.jpg,1,1773,168,198,198
stereo20190406_065607_p0_snap_059.jpg,2,1745,506,100,100
stereo20190406_065607_p0_snap_059.jpg,3,130,1068,206,206
stereo20190406_065607_p0_snap_059.jpg,1,621,1145,82,82
stereo20190406_065607_p0_snap_059.jpg,1,44,441,64,64
stereo20190406_065607_p0_snap_059.jpg,1,109,429,100,100
stereo20190406_065607_p0_snap_059.jpg,1,12,1716,82,82
stereo20190406_065607_p0_snap_059.jpg,1,672,1624,64,64
stereo20190406_065607_p0_snap_059.jpg,1,1704,1610,206,206
stereo20190405_133623_p0_snap_173.jpg,2,1639,536,78,78
stereo20190405_133623_p0_snap_173.jpg,3,1105,1211,104,104
stereo20190405_133623_p0_snap_173.jpg,3,870,1598,104,104
stereo20190405_133623_p0_snap_173.jpg,1,1105,1652,104,104
stereo20190405_133623_p0_snap_173.jpg,1,855,1190,104,104
stereo20190405_133623_p0_snap_173.jpg,2,15,338,136,136
stereo20190405_133623_p0_snap_173.jpg,1,957,225,120,120
stereo20190405_133623_p0_snap_173.jpg,1,1126,185,120,120
stereo20190405_133623_p0_snap_173.jpg,3,1036,175,120,120
stereo20190405_133623_p0_snap_173.jpg,1,1393,415,120,120
stereo20190406_065607_p0_snap_096.jpg,1,541,1823,76,76
stereo20190406_065607_p0_snap_096.jpg,1,1217,789,208,208
stereo20190406_065607_p0_snap_096.jpg,1,593,902,76,76
stereo20190406_065607_p0_snap_096.jpg,1,497,1876,82,82
stereo20190406_065607_p0_snap_096.jpg,1,1237,1728,206,206
stereo20190406_065607_p0_snap_096.jpg,3,1103,1479,82,82
stereo20190406_065607_p0_snap_096.jpg,1,488,1245,82,82
stereo20190406_065607_p0_snap_096.jpg,3,446,867,118,118
stereo20190406_065607_p0_snap_096.jpg,2,494,1609,82,82
stereo20190406_065118_p0_snap_237.jpg,2,841,1236,110,110
stereo20190406_065118_p0_snap_237.jpg,1,1179,1711,170,170
stereo20190406_065118_p0_snap_237.jpg,1,1487,842,110,110
stereo20190406_065118_p0_snap_237.jpg,1,1623,381,110,110
stereo20190406_065118_p0_snap_237.jpg,1,895,217,242,242
stereo20190406_065118_p0_snap_237.jpg,1,1058,58,242,242
stereo20190406_065118_p0_snap_237.jpg,1,871,31,242,242
stereo20190406_065118_p0_snap_237.jpg,2,174,703,126,126
stereo20190406_065118_p0_snap_237.jpg,1,851,967,200,200
stereo20190406_065118_p0_snap_237.jpg,1,804,405,118,118
stereo20190406_065118_p0_snap_237.jpg,2,1056,991,188,188
stereo20190406_065118_p0_snap_237.jpg,2,1261,968,188,188
stereo20190406_065118_p0_snap_237.jpg,2,1192,1121,206,206
stereo20190405_135700_p0_snap_160.jpg,1,1290,1246,78,78
stereo20190405_135700_p0_snap_160.jpg,1,783,1635,100,100
stereo20190405_135700_p0_snap_160.jpg,3,1728,912,140,140
stereo20190405_135700_p0_snap_160.jpg,1,1210,951,104,104
stereo20190405_135700_p0_snap_160.jpg,1,793,481,168,168
stereo20190405_135700_p0_snap_160.jpg,2,770,1113,152,152
stereo20190405_135700_p0_snap_160.jpg,3,618,663,82,82
stereo20190405_135700_p0_snap_160.jpg,2,902,1582,136,136
stereo20190405_135700_p0_snap_160.jpg,3,1763,405,82,82
stereo20190405_135700_p0_snap_160.jpg,1,1674,435,82,82
stereo20190405_135700_p0_snap_160.jpg,1,908,1171,118,118
stereo20190406_065607_p0_snap_014.jpg,1,951,155,184,184
stereo20190406_065607_p0_snap_014.jpg,3,447,761,78,78
stereo20190406_065607_p0_snap_014.jpg,1,392,759,74,74
stereo20190406_065607_p0_snap_014.jpg,1,1570,1396,78,78
stereo20190406_065607_p0_snap_014.jpg,1,325,407,76,76
stereo20190406_065607_p0_snap_014.jpg,1,340,452,76,76
stereo20190406_065607_p0_snap_014.jpg,3,1649,747,76,76
stereo20190406_065607_p0_snap_014.jpg,1,680,467,192,192
stereo20190406_065607_p0_snap_014.jpg,2,1112,121,176,176
stereo20190406_065607_p0_snap_014.jpg,3,1580,1098,72,72
stereo20190406_065607_p0_snap_014.jpg,3,613,1296,200,200
stereo20190406_065607_p0_snap_014.jpg,1,956,1722,82,82
stereo20190406_065607_p0_snap_014.jpg,1,41,1710,64,64
stereo20190406_065607_p0_snap_014.jpg,2,1284,48,170,170
stereo20190406_054921_p0_snap_780.jpg,2,1788,1154,92,92
stereo20190406_054921_p0_snap_780.jpg,1,1175,231,152,152
stereo20190406_054921_p0_snap_780.jpg,1,1343,1417,64,64
stereo20190406_054921_p0_snap_780.jpg,1,210,1807,136,136
stereo20190406_054921_p0_snap_598.jpg,3,961,469,130,130
stereo20190406_054921_p0_snap_598.jpg,1,1054,1433,104,104
stereo20190406_054921_p0_snap_598.jpg,1,1354,852,88,88
stereo20190406_054921_p0_snap_598.jpg,1,1066,538,104,104
stereo20190406_054921_p0_snap_598.jpg,1,1119,967,104,104
stereo20190406_054921_p0_snap_598.jpg,1,1023,959,104,104
stereo20190406_054921_p0_snap_598.jpg,1,591,1124,104,104
stereo20190406_054921_p0_snap_598.jpg,1,299,1267,120,120
stereo20190405_133623_p2_snap_043.jpg,2,1285,1086,60,60
stereo20190405_133623_p2_snap_043.jpg,1,249,403,132,132
stereo20190405_133623_p2_snap_043.jpg,1,246,1598,74,74
stereo20190405_133623_p2_snap_043.jpg,1,246,1598,74,74
stereo20190405_133623_p2_snap_043.jpg,1,373,1781,72,72
stereo20190405_133623_p2_snap_043.jpg,1,786,1488,136,136
stereo20190405_133623_p2_snap_043.jpg,1,838,859,136,136
stereo20190405_133623_p2_snap_043.jpg,3,905,1529,100,100
stereo20190405_133623_p2_snap_043.jpg,2,85,902,118,118
stereo20190405_133623_p2_snap_043.jpg,1,177,1595,82,82
stereo20190405_133623_p2_snap_043.jpg,1,1497,1269,118,118
stereo20190405_133623_p2_snap_043.jpg,1,941,855,118,118
stereo20190405_135700_p0_snap_169.jpg,1,175,1378,88,88
stereo20190405_135700_p0_snap_169.jpg,1,296,1382,88,88
stereo20190405_135700_p0_snap_169.jpg,1,527,912,88,88
stereo20190405_135700_p0_snap_169.jpg,1,610,879,88,88
stereo20190405_135700_p0_snap_169.jpg,1,535,749,104,104
stereo20190405_135700_p0_snap_169.jpg,3,1759,1700,88,88
stereo20190405_135700_p0_snap_169.jpg,3,1884,1724,88,88
stereo20190405_135700_p0_snap_169.jpg,1,1810,1747,88,88
stereo20190405_135700_p0_snap_169.jpg,1,835,986,168,168
stereo20190405_135700_p0_snap_169.jpg,1,816,1054,232,232
stereo20190405_133623_p2_snap_060.jpg,2,1019,1280,92,92
stereo20190405_133623_p2_snap_060.jpg,2,1418,1669,152,152
stereo20190405_133623_p2_snap_060.jpg,1,1098,1319,82,82
stereo20190405_133623_p2_snap_060.jpg,1,1257,1875,118,118
stereo20190405_133623_p2_snap_060.jpg,1,1346,1769,118,118
stereo20190406_054921_p0_snap_824.jpg,1,1296,1176,72,72
stereo20190406_054921_p0_snap_824.jpg,2,1212,1182,96,96
stereo20190406_054921_p0_snap_824.jpg,1,364,1129,60,60
stereo20190406_054921_p0_snap_824.jpg,1,976,968,92,92
stereo20190406_054921_p0_snap_824.jpg,2,1426,566,126,126
stereo20190406_054921_p0_snap_824.jpg,3,1390,1159,118,118
stereo20190406_054921_p0_snap_824.jpg,1,1630,1636,100,100
stereo20190406_054921_p0_snap_824.jpg,1,1500,1609,100,100
stereo20190406_054921_p0_snap_824.jpg,1,1535,594,100,100
stereo20190406_054921_p0_snap_824.jpg,1,1562,1583,118,118
stereo20190406_054921_p0_snap_824.jpg,1,1464,1136,118,118
stereo20190406_065607_p0_snap_360.jpg,1,1177,711,60,60
stereo20190406_065607_p0_snap_360.jpg,1,21,1470,76,76
stereo20190406_065607_p0_snap_360.jpg,1,44,1595,76,76
stereo20190406_065607_p0_snap_360.jpg,1,689,1844,92,92
stereo20190406_065607_p0_snap_360.jpg,2,681,1088,76,76
stereo20190406_065607_p0_snap_360.jpg,2,1218,689,76,76
stereo20190406_065607_p0_snap_360.jpg,2,1701,1089,64,64
stereo20190406_065607_p0_snap_360.jpg,1,1716,719,152,152
stereo20190406_065607_p0_snap_360.jpg,2,823,1196,152,152
stereo20190406_065607_p0_snap_360.jpg,2,970,1242,136,136
stereo20190406_065607_p0_snap_360.jpg,1,136,952,100,100
stereo20190406_063426_p0_snap_312.jpg,1,494,1676,92,92
stereo20190406_063426_p0_snap_312.jpg,1,520,1549,126,126
stereo20190406_063426_p0_snap_312.jpg,2,406,1605,110,110
stereo20190406_063426_p0_snap_312.jpg,1,1577,1218,126,126
stereo20190406_063426_p0_snap_312.jpg,1,1462,1343,160,160
stereo20190406_063426_p0_snap_312.jpg,1,1569,1410,142,142
stereo20190406_063426_p0_snap_312.jpg,1,1361,1090,76,76
stereo20190406_063426_p0_snap_312.jpg,3,325,1405,100,100
stereo20190406_063426_p0_snap_312.jpg,2,464,1515,100,100
stereo20190406_054921_p0_snap_503.jpg,1,5,1369,136,136
stereo20190406_054921_p0_snap_503.jpg,1,141,990,120,120
stereo20190406_054921_p0_snap_503.jpg,1,71,328,104,104
stereo20190406_054921_p0_snap_503.jpg,3,1017,664,88,88
stereo20190406_054921_p0_snap_503.jpg,3,563,412,88,88
stereo20190406_054921_p0_snap_503.jpg,1,619,467,88,88
stereo20190406_054921_p0_snap_503.jpg,1,674,291,120,120
stereo20190406_054921_p0_snap_503.jpg,1,522,244,136,136
stereo20190406_054921_p0_snap_503.jpg,1,603,214,152,152
stereo20190406_054921_p0_snap_188.jpg,1,1244,1688,72,72
stereo20190406_054921_p0_snap_188.jpg,1,1518,1698,72,72
stereo20190406_054921_p0_snap_188.jpg,3,1123,1534,104,104
stereo20190406_054921_p0_snap_188.jpg,1,917,1731,104,104
stereo20190405_133623_p2_snap_073.jpg,1,561,568,108,108
stereo20190405_133623_p2_snap_073.jpg,1,1390,982,88,88
stereo20190405_133623_p2_snap_073.jpg,1,1517,699,72,72
stereo20190405_133623_p2_snap_073.jpg,2,1828,1701,104,104
stereo20190405_133623_p2_snap_073.jpg,2,1785,1607,104,104
stereo20190405_133623_p2_snap_073.jpg,1,418,418,152,152
stereo20190406_065607_p0_snap_164.jpg,2,453,1585,78,78
stereo20190406_065607_p0_snap_164.jpg,3,1422,1864,72,72
stereo20190406_065607_p0_snap_164.jpg,2,95,381,220,220
stereo20190406_065607_p0_snap_164.jpg,2,479,690,72,72
stereo20190406_065607_p0_snap_164.jpg,2,957,679,82,82
stereo20190406_065607_p0_snap_164.jpg,1,1162,831,186,186
stereo20190406_065607_p0_snap_164.jpg,1,1316,820,186,186
stereo20190406_065607_p0_snap_164.jpg,1,1034,132,242,242
stereo20190406_065607_p0_snap_164.jpg,1,1172,77,160,160
stereo20190406_065607_p0_snap_164.jpg,1,1001,38,198,198
stereo20190406_065607_p0_snap_164.jpg,1,1790,1009,152,152
stereo20190406_065607_p0_snap_164.jpg,2,381,660,100,100
stereo20190406_065607_p0_snap_164.jpg,2,387,1032,82,82
stereo20190406_065607_p0_snap_164.jpg,1,1165,1662,136,136
stereo20190406_065607_p0_snap_164.jpg,1,482,1311,82,82
stereo20190406_065607_p0_snap_043.jpg,2,1657,661,104,104
stereo20190406_065607_p0_snap_043.jpg,1,1053,1587,84,84
stereo20190406_065607_p0_snap_043.jpg,1,989,1616,78,78
stereo20190406_065607_p0_snap_043.jpg,1,1858,755,90,90
stereo20190406_065607_p0_snap_043.jpg,1,1173,1631,208,208
stereo20190406_065607_p0_snap_043.jpg,2,1127,1086,184,184
stereo20190406_065607_p0_snap_043.jpg,2,977,184,168,168
stereo20190406_065607_p0_snap_043.jpg,3,1139,186,184,184
stereo20190406_065607_p0_snap_043.jpg,1,953,365,72,72
stereo20190406_065607_p0_snap_043.jpg,1,1002,361,88,88
stereo20190406_065607_p0_snap_043.jpg,2,1031,668,88,88
stereo20190406_065607_p0_snap_043.jpg,3,544,559,82,82
stereo20190406_065607_p0_snap_043.jpg,1,1125,1515,170,170
stereo20190406_054921_p0_snap_472.jpg,2,504,1478,148,148
stereo20190406_054921_p0_snap_472.jpg,1,1370,1254,90,90
stereo20190406_054921_p0_snap_472.jpg,1,26,1332,142,142
stereo20190406_054921_p0_snap_472.jpg,1,1152,1848,104,104
stereo20190406_054921_p0_snap_472.jpg,2,1,1712,120,120
stereo20190406_054921_p0_snap_472.jpg,3,617,1614,120,120
stereo20190406_054921_p0_snap_472.jpg,1,500,1598,104,104
stereo20190405_135104_p0_snap_035.jpg,2,1292,911,136,136
stereo20190405_135104_p0_snap_035.jpg,1,1416,899,152,152
stereo20190405_135104_p0_snap_035.jpg,3,269,1607,72,72
stereo20190405_135104_p0_snap_035.jpg,2,1468,1573,104,104
stereo20190405_135104_p0_snap_035.jpg,2,1374,1615,120,120
stereo20190405_135104_p0_snap_035.jpg,2,1140,1413,88,88
stereo20190405_135104_p0_snap_035.jpg,2,1191,1538,136,136
stereo20190405_135104_p0_snap_035.jpg,2,353,1574,168,168
stereo20190406_054921_p0_snap_600.jpg,1,460,837,142,142
stereo20190406_054921_p0_snap_600.jpg,1,975,825,120,120
stereo20190406_054921_p0_snap_600.jpg,3,879,768,120,120
stereo20190406_054921_p0_snap_600.jpg,1,932,1246,104,104
stereo20190406_054921_p0_snap_600.jpg,1,1031,1262,104,104
stereo20190406_054921_p0_snap_600.jpg,1,962,1701,104,104
stereo20190406_054921_p0_snap_600.jpg,1,210,1588,120,120
stereo20190406_054921_p0_snap_600.jpg,1,495,1402,120,120
stereo20190406_054921_p0_snap_1064.jpg,1,1154,449,102,102
stereo20190406_054921_p0_snap_1064.jpg,1,540,1642,110,110
stereo20190406_054921_p0_snap_1064.jpg,1,674,1322,110,110
stereo20190406_054921_p0_snap_1064.jpg,1,1198,349,110,110
stereo20190406_054921_p0_snap_1064.jpg,3,784,1281,118,118
stereo20190406_054921_p0_snap_1064.jpg,2,1086,390,100,100
stereo20190406_054921_p0_snap_1064.jpg,1,518,1349,82,82
stereo20190406_054921_p0_snap_1064.jpg,1,811,816,82,82
stereo20190405_133623_p2_snap_015.jpg,1,1484,1322,82,82
